Datetime,Wind Speed (m/s),Wind Direction (deg),LV ActivePower (kW),Theoretical_Power_Curve (KWh),Rotor Speed (rpm),Pitch Angle (deg)
2018-07-10 13:10:00,9.8367,208.88,909.297,2715.1636,13.761,2.1527
2018-07-10 13:20:00,7.8247,211.95,299.1099,1366.6485,10.8738,1.3623
2018-07-10 13:30:00,6.1708,215.42,106.2892,670.2968,8.7741,1.0616
2018-07-10 13:40:00,13.1919,216.27,2005.537,6549.0359,17.1484,2.6378
2018-07-10 13:50:00,7.6839,218.08,315.9752,1294.1781,10.5525,1.0462
2018-07-10 14:00:00,6.7803,216.81,146.556,889.1943,9.6032,1.3107
2018-07-10 14:10:00,5.2582,214.44,51.4662,414.7359,7.4352,0.8312
2018-07-10 14:20:00,10.3394,213.52,1101.542,3153.1095,14.5127,2.267
2018-07-10 14:30:00,4.3737,209.4,0.0,238.6649,6.5597,1.0764
2018-07-10 14:40:00,0.8386,208.8,0.0,1.6823,0.0482,0.3468
2018-07-10 14:50:00,3.5322,204.29,0.0,125.7117,4.5805,0.4922
2018-07-10 15:00:00,2.6068,201.12,10.1315,50.534,0.2214,0.8064
2018-07-10 15:10:00,4.4929,195.73,33.3236,258.7184,6.7703,0.6115
2018-07-10 15:20:00,8.9458,200.38,541.4803,2042.2281,12.5661,2.036
2018-07-10 15:30:00,,202.41,,1024.7663,,
2018-07-10 15:40:00,3.2239,205.86,13.9167,95.583,4.3876,0.8511
2018-07-10 15:50:00,8.4826,208.43,436.8973,1741.1472,11.9999,1.2771
2018-07-10 16:00:00,5.7934,212.45,76.1698,554.6995,7.642,1.5326
2018-07-10 16:10:00,5.8579,208.24,21.258,573.4146,8.0181,1.2215
2018-07-10 16:20:00,4.7324,208.27,0.0,302.3349,6.6759,0.938
2018-07-10 16:30:00,9.3258,205.33,671.2672,2313.6949,13.257,1.5798
2018-07-10 16:40:00,4.4009,203.69,0.0,243.1471,6.2922,0.7018
2018-07-10 16:50:00,2.3774,205.46,9.0243,38.3311,0.3841,0.4125
2018-07-10 17:00:00,4.1825,207.93,12.1121,208.7151,5.3968,0.7753
2018-07-10 17:10:00,7.3769,207.94,276.3865,1145.1588,10.7685,1.9747
2018-07-10 17:20:00,6.8623,208.75,135.6232,921.854,9.3931,1.3521
2018-07-10 17:30:00,3.259,203.98,29.1985,98.7444,4.194,0.5607
2018-07-10 17:40:00,2.5225,202.33,24.3079,45.786,0.3111,0.4345
2018-07-10 17:50:00,6.8903,202.11,164.1305,933.1756,9.3127,1.4932
2018-07-10 18:00:00,6.8471,197.47,136.5732,915.7381,10.01,1.4384
2018-07-10 18:10:00,4.5358,193.5,0.0,266.2108,5.6956,0.5938
2018-07-10 18:20:00,8.5737,196.35,520.9044,1797.8444,11.7764,2.2689
2018-07-10 18:30:00,11.9285,196.09,1958.7758,4841.8771,16.9631,2.3144
2018-07-10 18:40:00,3.3248,196.62,41.3356,104.8472,4.8564,0.2698
2018-07-10 18:50:00,6.0541,203.08,97.6018,633.0001,7.6855,1.0166
2018-07-10 19:00:00,0.5863,203.62,0.0,0.575,0.0,0.1046
2018-07-10 19:10:00,6.9842,204.29,203.4392,971.8619,9.2632,1.8971
2018-07-10 19:20:00,4.7512,203.43,0.0,305.9601,6.6932,0.8762
2018-07-10 19:30:00,3.138,208.73,0.0,88.1506,4.4086,0.3729
2018-07-10 19:40:00,7.3461,205.96,231.6079,1130.8999,10.2102,1.3666
2018-07-10 19:50:00,7.9589,206.42,361.6143,1438.1695,11.1104,1.5529
2018-07-10 20:00:00,2.3297,203.87,0.0,36.0684,0.0,0.4213
2018-07-10 20:10:00,1.4553,204.99,28.7149,8.7933,0.0,0.0
2018-07-10 20:20:00,4.0904,200.12,0.0,195.2278,6.0465,0.5176
2018-07-10 20:30:00,6.1113,197.41,142.7601,651.1043,8.4089,1.4665
2018-07-10 20:40:00,7.5745,199.14,195.8269,1239.6935,10.4329,1.6337
2018-07-10 20:50:00,5.5314,204.4,40.5907,482.7995,8.086,1.2099
2018-07-10 21:00:00,5.6519,206.62,25.9496,515.0397,7.559,0.9502
2018-07-10 21:10:00,7.4766,210.68,222.601,1192.2547,10.9112,1.045
2018-07-10 21:20:00,5.2934,207.03,55.1946,423.1088,7.8802,1.0875
2018-07-10 21:30:00,,206.26,,576.8086,,
2018-07-10 21:40:00,5.208,206.85,41.9073,402.9647,7.5674,1.5903
2018-07-10 21:50:00,8.4833,204.17,436.6333,1741.5907,11.228,1.4471
2018-07-10 22:00:00,3.2571,205.15,0.0,98.5682,4.5904,0.8457
2018-07-10 22:10:00,3.4588,203.01,14.3408,118.0423,4.5398,0.861
2018-07-10 22:20:00,2.398,200.79,0.0,39.336,0.1516,0.0
2018-07-10 22:30:00,7.5592,203.44,266.0876,1232.2162,10.6774,1.6056
2018-07-10 22:40:00,4.4389,205.2,26.6203,249.4974,6.1314,0.6275
2018-07-10 22:50:00,4.0237,206.1,26.6242,185.8342,5.3053,0.9752
2018-07-10 23:00:00,10.9736,206.62,1332.6102,3769.6032,15.6382,2.4162
2018-07-10 23:10:00,9.0638,208.71,627.2332,2124.1726,12.68,1.6134
2018-07-10 23:20:00,10.4491,208.32,1147.8345,3254.5069,14.4165,2.2124
2018-07-10 23:30:00,2.4982,210.02,0.6205,44.4781,0.0,1.0608
2018-07-10 23:40:00,8.4121,208.04,400.0605,1698.0775,11.7482,1.782
2018-07-10 23:50:00,3.8547,211.63,10.2213,163.3836,5.3667,0.6755
2018-07-11 00:00:00,0.8043,213.63,12.573,1.4841,0.093,0.2235
2018-07-11 00:10:00,4.2509,216.04,17.493,219.1258,6.238,0.6802
2018-07-11 00:20:00,5.0072,214.08,37.3911,358.123,7.3243,0.7482
2018-07-11 00:30:00,2.1826,216.32,29.7207,29.6604,0.0,0.7371
2018-07-11 00:40:00,5.1942,220.15,0.0,399.7586,7.3993,0.9872
2018-07-11 00:50:00,7.4618,215.91,242.1675,1185.1929,10.3864,1.6796
2018-07-11 01:00:00,4.1793,214.66,0.0,208.2364,6.215,0.6905
2018-07-11 01:10:00,4.0177,213.57,0.0,185.012,5.5851,1.0752
2018-07-11 01:20:00,3.9277,213.59,27.922,172.8538,5.5351,0.9564
2018-07-11 01:30:00,9.0018,212.73,583.6388,2080.8792,12.5949,2.32
2018-07-11 01:40:00,1.5029,216.1,2.7905,9.6844,0.1383,0.3644
2018-07-11 01:50:00,4.6116,215.06,14.4205,279.7721,6.6457,0.9157
2018-07-11 02:00:00,3.4693,219.51,22.0875,119.1205,5.2726,0.5886
2018-07-11 02:10:00,8.5619,218.09,460.4066,1790.436,12.3501,1.797
2018-07-11 02:20:00,2.0919,219.38,37.1419,26.1125,0.013,0.41
2018-07-11 02:30:00,4.4447,222.12,37.0061,250.4904,6.2097,1.0188
2018-07-11 02:40:00,4.4148,226.82,8.0322,245.4583,6.1132,0.6246
2018-07-11 02:50:00,8.4751,224.36,445.2239,1736.5304,12.1676,1.7877
2018-07-11 03:00:00,3.1705,223.8,19.558,90.912,4.5122,0.6296
2018-07-11 03:10:00,6.1305,222.64,39.1758,657.2503,9.3212,1.3195
2018-07-11 03:20:00,2.5034,224.02,29.8763,44.7578,0.0,0.0
2018-07-11 03:30:00,10.0604,220.08,965.3219,2904.6581,14.541,1.9023
2018-07-11 03:40:00,5.7493,219.24,78.4277,542.1164,8.5081,1.5595
2018-07-11 03:50:00,5.9909,220.35,45.1471,613.3683,8.8383,1.023
2018-07-11 04:00:00,4.7732,220.47,42.3849,310.2364,6.5837,0.8753
2018-07-11 04:10:00,4.1541,222.58,13.4851,204.4978,5.7905,0.6852
2018-07-11 04:20:00,3.2193,221.82,23.0094,95.176,4.4584,0.2745
2018-07-11 04:30:00,5.958,225.84,63.5493,603.3193,8.7832,0.9584
2018-07-11 04:40:00,10.304,223.21,1076.0893,3120.851,14.2906,1.8982
2018-07-11 04:50:00,4.2736,227.65,37.9456,222.6626,5.8096,1.0371
2018-07-11 05:00:00,8.9521,234.1,583.3752,2046.5411,12.741,1.7213
2018-07-11 05:10:00,2.7584,233.28,0.0,59.8739,0.0,0.8102
2018-07-11 05:20:00,10.0197,229.77,931.825,2869.5581,14.258,2.055
2018-07-11 05:30:00,4.3171,226.64,0.0,229.5266,5.7016,0.6379
2018-07-11 05:40:00,4.5208,223.01,26.7786,263.5717,6.2056,0.1766
2018-07-11 05:50:00,5.0956,222.16,34.6252,377.4309,7.4805,1.5521
2018-07-11 06:00:00,7.2303,227.06,180.3385,1078.2642,9.9557,1.6141
2018-07-11 06:10:00,7.2433,226.68,208.1156,1084.0884,10.2326,1.2437
2018-07-11 06:20:00,5.3505,225.05,75.9215,436.9587,7.8533,1.4678
2018-07-11 06:30:00,5.6649,226.56,30.7685,518.6038,7.5893,1.1562
2018-07-11 06:40:00,1.3284,227.53,19.0914,6.6875,0.0519,0.2276
2018-07-11 06:50:00,4.0959,226.22,0.0,196.023,5.9283,1.4346
2018-07-11 07:00:00,4.5135,225.51,0.0,262.3034,5.893,1.0683
2018-07-11 07:10:00,6.0806,226.28,105.5462,641.3493,8.2016,1.6516
2018-07-11 07:20:00,6.0773,227.82,94.0657,640.3144,8.993,1.6455
2018-07-11 07:30:00,7.3393,226.19,206.3906,1127.7492,9.9312,1.3493
2018-07-11 07:40:00,7.406,230.25,219.6028,1158.7743,10.2635,1.2817
2018-07-11 07:50:00,3.6623,234.05,0.0,140.1286,4.5225,1.0229
2018-07-11 08:00:00,8.1245,235.63,349.4373,1529.7972,11.1385,1.8853
2018-07-11 08:10:00,1.1466,232.84,6.8817,4.3003,0.2329,0.3019
2018-07-11 08:20:00,7.5717,226.5,253.7467,1238.3414,10.888,1.6594
2018-07-11 08:30:00,2.4756,219.76,0.0,43.2826,0.2381,0.4066
2018-07-11 08:40:00,7.7034,221.61,265.4269,1304.0709,10.7743,1.3723
2018-07-11 08:50:00,5.9786,223.5,83.9716,609.5984,8.0475,0.9807
2018-07-11 09:00:00,5.4062,227.33,50.6573,450.7388,7.6927,1.4946
2018-07-11 09:10:00,7.4768,223.27,272.779,1192.316,10.335,2.2332
2018-07-11 09:20:00,1.5545,221.53,0.0,10.7165,0.0,0.2175
2018-07-11 09:30:00,3.7221,219.46,0.0,147.0998,5.2196,0.8803
2018-07-11 09:40:00,6.8193,219.92,137.9168,904.6379,9.9281,1.3914
2018-07-11 09:50:00,9.2606,221.97,644.3944,2265.5582,13.298,2.0062
2018-07-11 10:00:00,5.0535,223.83,15.8127,368.1564,7.4282,0.83
2018-07-11 10:10:00,4.0786,224.36,24.1924,193.5457,5.8009,0.8096
2018-07-11 10:20:00,6.1206,215.99,64.5103,654.0773,8.2899,0.9584
2018-07-11 10:30:00,6.971,217.47,186.8173,966.3492,9.9355,1.377
2018-07-11 10:40:00,5.3543,217.73,38.5906,437.8829,7.5413,1.1678
2018-07-11 10:50:00,9.8715,220.13,897.6683,2744.0751,13.7429,2.5109
2018-07-11 11:00:00,6.2144,222.55,158.1826,684.6221,8.9002,1.0793
2018-07-11 11:10:00,1.581,215.07,0.0,11.2727,0.137,0.4621
2018-07-11 11:20:00,3.8084,215.6,28.3979,157.5706,5.1458,1.3561
2018-07-11 11:30:00,5.6411,209.29,52.6058,512.0939,7.6977,1.1303
2018-07-11 11:40:00,7.7256,216.89,289.8826,1315.3744,10.47,0.9046
2018-07-11 11:50:00,3.7792,213.32,19.5069,153.9714,5.3678,0.2846
2018-07-11 12:00:00,13.0107,215.95,1999.5068,6282.7844,17.0722,2.6065
2018-07-11 12:10:00,4.6207,216.32,33.9327,281.425,6.2915,0.8315
2018-07-11 12:20:00,6.3064,218.22,115.1584,715.4908,8.5092,1.1056
2018-07-11 12:30:00,1.1831,214.92,0.0,4.7244,0.151,0.8736
2018-07-11 12:40:00,10.1408,215.28,999.7788,2974.9067,14.6708,2.1128
2018-07-11 12:50:00,8.7306,218.86,541.2752,1898.3685,12.8199,1.8929
2018-07-11 13:00:00,3.5593,217.28,0.0,128.6267,5.4376,0.8892
2018-07-11 13:10:00,11.1966,215.3,1471.7165,4004.1843,15.6605,2.07
2018-07-11 13:20:00,4.5845,215.28,31.0057,274.8786,6.1481,1.0624
2018-07-11 13:30:00,7.6721,219.13,292.7784,1288.2251,10.9232,1.2881
2018-07-11 13:40:00,9.0853,221.14,581.9485,2139.2631,12.6982,1.8195
2018-07-11 13:50:00,8.1632,223.68,387.0371,1551.7945,11.3687,1.5155
2018-07-11 14:00:00,10.6935,225.14,1283.744,3488.2582,15.541,1.7642
2018-07-11 14:10:00,9.6628,223.83,864.8776,2573.7336,13.9436,1.8533
2018-07-11 14:20:00,14.959,221.83,2007.2298,9549.0077,16.9911,7.3291
2018-07-11 14:30:00,3.4077,220.42,0.0,112.8803,4.7418,0.4847
2018-07-11 14:40:00,4.4544,217.92,18.9916,252.1215,6.2384,0.8815
2018-07-11 14:50:00,7.0918,218.23,216.6594,1017.4889,9.4654,0.9954
2018-07-11 15:00:00,7.8898,216.35,269.6656,1401.0399,11.3595,0.7572
2018-07-11 15:10:00,6.1552,215.01,79.2411,665.2425,9.0065,0.446
2018-07-11 15:20:00,2.1653,217.03,31.451,28.9595,0.0,0.3889
2018-07-11 15:30:00,9.1793,214.7,615.9896,2206.3631,12.6626,1.984
2018-07-11 15:40:00,11.8654,221.23,1919.7878,4765.4215,16.9041,2.4425
2018-07-11 15:50:00,5.1653,221.94,35.656,393.123,7.134,1.3726
2018-07-11 16:00:00,3.6614,221.72,67.2152,140.0233,5.4667,0.866
2018-07-11 16:10:00,1.1388,217.32,18.1021,4.213,0.0,0.1173
2018-07-11 16:20:00,3.7658,219.3,0.0,152.3389,5.1785,0.5753
2018-07-11 16:30:00,7.4178,226.38,205.9251,1164.3275,10.5405,1.8731
2018-07-11 16:40:00,10.2001,224.1,1025.6099,3027.3998,14.1831,2.7161
2018-07-11 16:50:00,2.3741,227.83,0.0,38.1728,0.0,0.5553
2018-07-11 17:00:00,6.0388,230.05,38.8151,628.2198,8.3332,1.4091
2018-07-11 17:10:00,7.2075,226.44,201.6845,1068.1062,10.2991,1.073
2018-07-11 17:20:00,3.9883,228.88,0.0,180.9794,5.8726,0.3135
2018-07-11 17:30:00,6.1665,234.61,52.636,668.9129,8.7809,1.6496
2018-07-11 17:40:00,7.3892,242.51,228.5709,1150.9374,10.1357,1.0078
2018-07-11 17:50:00,8.7423,243.85,497.3574,1906.038,12.6496,1.9855
2018-07-11 18:00:00,5.1574,242.78,27.9835,391.3311,7.297,1.6057
2018-07-11 18:10:00,7.5118,242.53,255.1208,1209.1791,10.8317,1.9897
2018-07-11 18:20:00,4.0774,243.59,0.0,193.3707,5.3213,0.7547
2018-07-11 18:30:00,3.3917,246.4,20.5418,111.3065,5.0987,0.5561
2018-07-11 18:40:00,3.1765,246.58,5.9738,91.4351,4.3355,0.6995
2018-07-11 18:50:00,4.492,241.61,43.1078,258.5652,6.1561,0.5692
2018-07-11 19:00:00,1.4054,241.4,44.499,7.919,0.1216,0.2501
2018-07-11 19:10:00,3.8356,241.93,0.0,160.9683,4.7546,1.0846
2018-07-11 19:20:00,6.4847,240.57,180.7587,777.8947,9.1836,1.972
2018-07-11 19:30:00,6.4503,241.07,93.4564,765.5685,8.9474,1.6402
2018-07-11 19:40:00,1.9652,239.19,0.0,21.6513,0.4242,0.7394
2018-07-11 19:50:00,3.8678,236.02,0.0,165.0656,5.4963,1.2149
2018-07-11 20:00:00,5.708,234.46,67.8334,530.511,7.6932,0.4807
2018-07-11 20:10:00,3.9905,238.71,0.0,181.2765,5.3464,0.8292
2018-07-11 20:20:00,4.6669,241.09,17.0612,289.9657,5.7959,0.4815
2018-07-11 20:30:00,6.8215,245.23,162.2268,905.5196,10.2788,1.0392
2018-07-11 20:40:00,0.7362,243.2,0.0,1.1383,0.0,0.0964
2018-07-11 20:50:00,3.6934,242.7,47.3761,143.7276,5.0086,1.1922
2018-07-11 21:00:00,2.5751,240.51,0.0,48.7122,0.2224,0.4216
2018-07-11 21:10:00,2.4408,241.4,0.0,41.4834,0.4403,0.3172
2018-07-11 21:20:00,10.2318,235.4,989.6022,3055.6721,14.8658,2.0108
2018-07-11 21:30:00,4.2918,235.06,30.6143,225.5111,5.9786,0.8439
2018-07-11 21:40:00,5.2911,232.25,39.4832,422.5513,7.5582,0.5959
2018-07-11 21:50:00,6.8546,232.77,168.1637,918.7317,9.5047,1.7353
2018-07-11 22:00:00,1.5004,234.94,33.0597,9.6352,0.0,0.2469
2018-07-11 22:10:00,3.3026,231.41,35.2524,102.7605,4.31,0.4113
2018-07-11 22:20:00,7.7177,227.64,282.3556,1311.3601,10.2899,1.8108
2018-07-11 22:30:00,8.0916,230.81,373.2828,1511.3363,11.4231,1.3233
2018-07-11 22:40:00,4.1949,231.06,1.9757,210.5788,5.7702,1.0495
2018-07-11 22:50:00,4.2073,231.78,0.0,212.4586,5.834,0.8477
2018-07-11 23:00:00,6.8674,233.56,135.5601,923.9122,9.816,0.9219
2018-07-11 23:10:00,3.6386,233.99,4.1993,137.4212,5.1683,0.8999
2018-07-11 23:20:00,2.2758,230.74,0.0,33.6259,0.1987,0.0035
2018-07-11 23:30:00,3.3824,230.79,0.0,110.3938,5.2789,0.6305
2018-07-11 23:40:00,4.2416,229.52,0.0,217.6921,5.7,0.4087
2018-07-11 23:50:00,1.5516,229.89,4.4521,10.6558,0.0,0.5452
2018-07-12 00:00:00,4.8188,229.17,0.0,319.1975,6.5722,0.7031
2018-07-12 00:10:00,6.7046,231.04,137.8802,859.7386,9.3244,1.3386
2018-07-12 00:20:00,5.0464,232.77,19.7669,366.6104,7.1957,1.2696
2018-07-12 00:30:00,1.7997,235.41,7.2446,16.6273,0.2172,0.0
2018-07-12 00:40:00,4.5714,237.41,48.9275,272.5212,6.0806,0.6358
2018-07-12 00:50:00,6.4428,239.86,105.4429,762.9247,8.6562,0.919
2018-07-12 01:00:00,1.6343,241.91,19.3691,12.4515,0.4094,0.0
2018-07-12 01:10:00,1.6572,243.66,0.0,12.9822,0.0956,0.6816
2018-07-12 01:20:00,4.1417,244.44,0.0,202.6732,5.9044,0.8512
2018-07-12 01:30:00,2.934,240.6,0.0,72.0522,0.0793,0.4601
2018-07-12 01:40:00,9.2779,238.16,660.1942,2278.2529,13.0334,1.5211
2018-07-12 01:50:00,5.519,238.88,55.8232,479.557,7.6593,0.9641
2018-07-12 02:00:00,3.633,237.78,2.967,136.7901,4.8735,0.6094
2018-07-12 02:10:00,6.5047,238.44,109.3406,785.1228,8.9448,1.044
2018-07-12 02:20:00,4.2158,240.93,0.0,213.7397,6.5519,0.954
2018-07-12 02:30:00,2.4447,238.14,2.4851,41.6799,0.5413,0.2168
2018-07-12 02:40:00,3.2816,240.82,28.4588,100.8105,4.8724,0.2292
2018-07-12 02:50:00,6.0211,240.23,51.5319,622.6907,8.4093,0.8296
2018-07-12 03:00:00,1.5944,239.5,17.5144,11.5617,0.1696,0.169
2018-07-12 03:10:00,3.5937,245.28,0.0,132.3959,4.6039,1.1228
2018-07-12 03:20:00,3.1217,238.56,41.3014,86.7822,4.6693,1.059
2018-07-12 03:30:00,3.0663,240.8,12.4625,82.2429,4.2207,0.1653
2018-07-12 03:40:00,6.4376,245.54,121.7101,761.0778,9.0173,1.0019
2018-07-12 03:50:00,7.7923,247.95,304.4412,1349.7566,10.9387,0.8854
2018-07-12 04:00:00,6.8611,246.49,137.3758,921.3593,9.5518,1.3135
2018-07-12 04:10:00,6.2855,243.78,128.6037,708.3772,9.0408,1.0439
2018-07-12 04:20:00,9.3436,242.56,685.1596,2327.0159,13.5595,1.9466
2018-07-12 04:30:00,1.7226,242.45,0.0,14.5827,0.2571,0.067
2018-07-12 04:40:00,2.8583,236.86,26.8339,66.6164,0.0198,0.8436
2018-07-12 04:50:00,4.6516,240.79,40.4541,287.1253,6.1925,1.0465
2018-07-12 05:00:00,4.4788,238.02,0.0,256.2914,6.2822,0.8328
2018-07-12 05:10:00,4.795,234.67,0.0,314.4887,6.6898,0.6986
2018-07-12 05:20:00,3.2573,234.41,11.638,98.5925,4.8076,1.315
2018-07-12 05:30:00,2.7703,237.16,0.0,60.6521,0.0,0.5508
2018-07-12 05:40:00,5.4298,237.74,33.2914,456.6769,7.3353,0.9941
2018-07-12 05:50:00,9.8389,242.84,825.4686,2717.0314,13.864,2.035
2018-07-12 06:00:00,4.737,246.55,4.2657,303.2183,6.9079,0.3591
2018-07-12 06:10:00,1.5781,248.3,32.8985,11.2112,0.0459,0.1083
2018-07-12 06:20:00,7.134,247.32,158.0745,1035.7279,10.2775,1.6292
2018-07-12 06:30:00,4.0057,244.63,0.0,183.358,5.2253,1.0517
2018-07-12 06:40:00,3.6546,244.39,13.0659,139.2399,5.2585,0.8829
2018-07-12 06:50:00,4.2502,245.43,0.0,219.0226,5.5658,0.1977
2018-07-12 07:00:00,7.4846,246.84,294.2982,1196.0696,11.2786,1.4407
2018-07-12 07:10:00,8.5136,246.22,478.8926,1760.3334,12.3213,1.4395
2018-07-12 07:20:00,6.3199,245.71,102.5807,720.0691,8.9633,1.4023
2018-07-12 07:30:00,4.3469,244.09,0.79,234.3119,5.6045,0.9124
2018-07-12 07:40:00,4.2567,245.87,31.2713,220.0216,5.5468,1.0887
2018-07-12 07:50:00,2.6655,247.18,18.4946,54.0225,0.5686,0.4201
2018-07-12 08:00:00,10.743,247.58,1294.6337,3536.9742,14.693,2.1732
2018-07-12 08:10:00,6.8822,250.75,230.0496,929.9103,9.7852,1.8087
2018-07-12 08:20:00,1.3304,260.04,8.449,6.7177,0.547,0.729
2018-07-12 08:30:00,7.0917,258.95,183.8653,1017.417,9.9601,1.7153
2018-07-12 08:40:00,5.3856,261.84,62.6138,445.6107,7.1814,0.5473
2018-07-12 08:50:00,12.2216,255.14,1993.5028,5207.5621,16.2674,0.416
2018-07-12 09:00:00,8.8889,252.0,569.3162,2003.5336,12.5593,2.1737
2018-07-12 09:10:00,3.2581,249.4,0.0,98.6622,4.2302,0.6393
2018-07-12 09:20:00,7.7748,248.81,307.1685,1340.6529,10.8854,1.3451
2018-07-12 09:30:00,5.7857,250.18,51.4503,552.4782,7.7804,1.2037
2018-07-12 09:40:00,3.4051,250.37,0.0,112.6316,4.5868,0.4938
2018-07-12 09:50:00,7.5673,244.95,286.0458,1236.1362,10.4233,1.5601
2018-07-12 10:00:00,6.361,247.61,98.4713,734.2282,8.8271,1.3208
2018-07-12 10:10:00,1.4543,248.43,28.7683,8.7738,0.0,0.1173
2018-07-12 10:20:00,7.1969,245.89,199.2646,1063.3875,10.1611,1.5004
2018-07-12 10:30:00,7.0945,246.09,127.7279,1018.6154,10.2314,1.2814
2018-07-12 10:40:00,3.0345,246.36,0.0,79.7134,4.1403,0.4564
2018-07-12 10:50:00,4.8131,242.04,0.0,318.0636,6.8165,1.0532
2018-07-12 11:00:00,6.7374,241.0,141.6939,872.409,9.1517,1.5271
2018-07-12 11:10:00,3.0066,241.9,0.0,77.5298,3.739,0.6142
2018-07-12 11:20:00,9.5865,238.75,778.2427,2513.2278,13.5416,1.5931
2018-07-12 11:30:00,1.4015,239.35,0.0,7.8536,0.2639,0.0
2018-07-12 11:40:00,2.5998,239.17,0.0,50.1297,0.0,0.9079
2018-07-12 11:50:00,2.7564,240.24,0.0,59.7442,0.0,0.4831
2018-07-12 12:00:00,6.2831,239.97,113.7613,707.5908,8.9261,1.053
2018-07-12 12:10:00,7.0511,236.26,189.3314,1000.0684,9.9584,2.0026
2018-07-12 12:20:00,5.3028,231.59,52.728,425.3615,7.2468,1.4555
2018-07-12 12:30:00,4.3863,235.63,0.0,240.7345,6.1551,1.2001
2018-07-12 12:40:00,9.0035,238.53,582.8228,2082.0418,12.8829,1.8031
2018-07-12 12:50:00,2.1468,235.89,0.3763,28.225,0.0,0.3603
2018-07-12 13:00:00,4.3037,239.23,0.0,227.3983,6.4917,0.7956
2018-07-12 13:10:00,1.6498,240.0,2.9654,12.8107,0.0,0.2344
2018-07-12 13:20:00,1.0245,244.2,0.0,3.0675,0.2693,0.3382
2018-07-12 13:30:00,4.892,248.76,51.6956,333.9681,6.865,1.2362
2018-07-12 13:40:00,3.5601,249.84,22.5163,128.7229,4.8298,0.0
2018-07-12 13:50:00,4.2046,246.47,0.0,212.0462,5.3339,0.5645
2018-07-12 14:00:00,9.0458,253.07,625.4427,2111.5256,13.0212,1.623
2018-07-12 14:10:00,3.2252,249.88,17.2571,95.7046,4.2351,0.1374
2018-07-12 14:20:00,8.5391,248.38,488.8207,1776.179,11.9457,1.7693
2018-07-12 14:30:00,7.4554,250.53,258.8086,1182.1365,10.5789,1.1351
2018-07-12 14:40:00,4.6356,249.09,6.1175,284.1713,7.2037,1.2824
2018-07-12 14:50:00,6.3543,252.2,87.0234,731.9112,8.7893,1.226
2018-07-12 15:00:00,5.4711,251.59,32.4618,467.1792,7.6749,1.1249
2018-07-12 15:10:00,2.8261,249.68,27.3901,64.3888,0.1242,0.8026
2018-07-12 15:20:00,10.3257,254.78,1095.1157,3140.5406,14.4908,2.1575
2018-07-12 15:30:00,6.446,253.28,97.5816,764.035,8.796,1.3218
2018-07-12 15:40:00,9.8068,249.39,872.9493,2690.5183,14.1751,1.85
2018-07-12 15:50:00,8.9516,250.49,553.338,2046.238,12.394,1.7289
2018-07-12 16:00:00,2.2055,249.04,0.0,30.6021,0.1404,0.2291
2018-07-12 16:10:00,3.5182,249.69,0.0,124.2239,4.8604,0.9805
2018-07-12 16:20:00,2.9441,250.64,0.0,72.7943,0.0,0.7405
2018-07-12 16:30:00,8.8704,254.73,551.2533,1991.0638,12.7331,2.3885
2018-07-12 16:40:00,9.3265,253.63,636.7963,2314.2664,13.136,2.0213
2018-07-12 16:50:00,5.9965,251.3,58.5421,615.0995,7.7398,1.2493
2018-07-12 17:00:00,2.4474,249.46,0.0,41.8174,0.0893,0.5719
2018-07-12 17:10:00,2.7811,245.45,0.0,61.3616,0.0,0.3483
2018-07-12 17:20:00,8.4484,248.36,393.8414,1720.1625,11.3511,2.0502
2018-07-12 17:30:00,10.3902,245.21,1094.2343,3199.8347,14.8333,2.03
2018-07-12 17:40:00,3.3708,243.22,0.0,109.2547,4.49,0.0512
2018-07-12 17:50:00,0.8663,240.47,13.562,1.8549,0.0787,0.0
2018-07-12 18:00:00,4.299,238.78,10.4348,226.6447,6.2945,0.8082
2018-07-12 18:10:00,1.3409,240.72,0.0,6.8779,0.0,0.0
2018-07-12 18:20:00,8.4124,242.32,428.0632,1698.2911,11.8527,1.3871
2018-07-12 18:30:00,5.4463,248.14,65.571,460.8587,7.4206,1.3257
2018-07-12 18:40:00,6.5847,246.14,140.1332,814.4516,9.5498,1.572
2018-07-12 18:50:00,4.8757,239.71,44.8939,330.6485,6.7715,1.1635
2018-07-12 19:00:00,4.2904,239.03,0.0,225.2861,6.1678,1.0922
2018-07-12 19:10:00,3.3828,234.08,0.0,110.4249,5.1875,0.8698
2018-07-12 19:20:00,7.5552,235.97,225.4553,1230.2152,10.0218,1.7359
2018-07-12 19:30:00,6.857,235.09,159.4466,919.7266,9.3943,1.4857
2018-07-12 19:40:00,4.397,232.85,30.3042,242.5102,6.104,1.054
2018-07-12 19:50:00,4.1179,235.36,12.2605,199.1924,5.8033,1.3146
2018-07-12 20:00:00,0.2954,238.03,0.0,0.0735,0.1846,0.0
2018-07-12 20:10:00,1.7925,241.34,0.0,16.4284,0.3662,1.0428
2018-07-12 20:20:00,6.1133,243.25,64.4076,651.7511,8.335,1.1143
2018-07-12 20:30:00,5.3327,239.44,16.2607,432.6173,7.4053,0.9232
2018-07-12 20:40:00,4.7893,235.48,66.2927,313.3719,7.0415,1.0503
2018-07-12 20:50:00,7.9861,237.98,355.6057,1452.9779,11.282,1.4741
